"6307","2013-03-22 22:48:54","2013-01-31","06:03:00","06:45:00","07:41:00","12:19:00","01:00:00","02:24:00","03:00:00","03:15:00","04:51:00","04:56:00","06:22:00","08:00:00"
"6308","2013-03-22 22:48:54","2013-02-01","06:01:00","06:30:00","07:39:00","12:19:00","01:00:00","02:25:00","03:02:00","03:30:00","04:53:00","04:58:00","06:24:00","08:00:00"
"6309","2013-03-22 22:48:54","2013-02-02","06:00:00","06:30:00","07:38:00","12:19:00","01:00:00","02:27:00","03:03:00","03:30:00","04:55:00","05:00:00","06:26:00","08:00:00"
"6310","2013-03-22 22:48:54","2013-02-03","05:58:00","06:30:00","07:36:00","12:19:00","01:00:00","02:28:00","03:05:00","03:30:00","04:57:00","05:02:00","06:27:00","08:00:00"
"6311","2013-03-22 22:48:54","2013-02-04","05:57:00","06:30:00","07:34:00","12:20:00","01:00:00","02:30:00","03:07:00","03:30:00","04:58:00","05:03:00","06:29:00","08:00:00"
"6312","2013-03-22 22:48:54","2013-02-05","05:55:00","06:30:00","07:33:00","12:20:00","01:00:00","02:31:00","03:08:00","03:30:00","05:00:00","05:05:00","06:30:00","08:00:00"
"6313","2013-03-22 22:48:54","2013-02-06","05:54:00","06:30:00","07:31:00","12:20:00","01:00:00","02:33:00","03:10:00","03:30:00","05:02:00","05:07:00","06:32:00","08:00:00"
"6314","2013-03-22 22:48:54","2013-02-07","05:52:00","06:30:00","07:29:00","12:20:00","01:00:00","02:34:00","03:12:00","03:30:00","05:04:00","05:09:00","06:34:00","08:00:00"
"6315","2013-03-22 22:48:54","2013-02-08","05:50:00","06:15:00","07:28:00","12:20:00","01:00:00","02:36:00","03:14:00","03:45:00","05:06:00","05:11:00","06:35:00","08:00:00"
"6316","2013-03-22 22:48:54","2013-02-09","05:49:00","06:15:00","07:26:00","12:20:00","01:00:00","02:37:00","03:15:00","03:45:00","05:08:00","05:13:00","06:37:00","08:00:00"
"6317","2013-03-22 22:48:54","2013-02-10","05:47:00","06:15:00","07:24:00","12:20:00","01:00:00","02:38:00","03:17:00","03:45:00","05:09:00","05:14:00","06:39:00","08:00:00"
"6318","2013-03-22 22:48:54","2013-02-11","05:45:00","06:15:00","07:22:00","12:20:00","01:00:00","02:40:00","03:19:00","03:45:00","05:11:00","05:16:00","06:40:00","08:00:00"
"6319","2013-03-22 22:48:54","2013-02-12","05:44:00","06:15:00","07:20:00","12:20:00","01:00:00","02:41:00","03:20:00","03:45:00","05:13:00","05:18:00","06:42:00","08:00:00"
"6320","2013-03-22 22:48:54","2013-02-13","05:42:00","06:15:00","07:19:00","12:20:00","01:00:00","02:43:00","03:22:00","03:45:00","05:15:00","05:20:00","06:44:00","08:00:00"
"6321","2013-03-22 22:48:54","2013-02-14","05:40:00","06:15:00","07:17:00","12:20:00","01:00:00","02:44:00","03:24:00","03:45:00","05:17:00","05:22:00","06:45:00","08:00:00"
"6322","2013-03-22 22:48:54","2013-02-15","05:38:00","06:00:00","07:15:00","12:20:00","01:00:00","02:46:00","03:26:00","04:00:00","05:19:00","05:24:00","06:47:00","08:00:00"
"6323","2013-03-22 22:48:54","2013-02-16","05:36:00","06:00:00","07:13:00","12:20:00","01:00:00","02:47:00","03:27:00","04:00:00","05:20:00","05:25:00","06:48:00","08:00:00"
"6324","2013-03-22 22:48:54","2013-02-17","05:35:00","06:00:00","07:11:00","12:20:00","01:00:00","02:48:00","03:29:00","04:00:00","05:22:00","05:27:00","06:50:00","08:00:00"
"6325","2013-03-22 22:48:54","2013-02-18","05:33:00","06:00:00","07:09:00","12:20:00","01:00:00","02:50:00","03:31:00","04:00:00","05:24:00","05:29:00","06:52:00","08:00:00"
"6326","2013-03-22 22:48:54","2013-02-19","05:31:00","06:00:00","07:07:00","12:19:00","01:00:00","02:51:00","03:32:00","04:00:00","05:26:00","05:31:00","06:53:00","08:00:00"
"6327","2013-03-22 22:48:54","2013-02-20","05:29:00","06:00:00","07:05:00","12:19:00","01:00:00","02:52:00","03:34:00","04:00:00","05:28:00","05:33:00","06:55:00","08:00:00"
"6328","2013-03-22 22:48:55","2013-02-21","05:27:00","06:00:00","07:03:00","12:19:00","01:00:00","02:54:00","03:35:00","04:00:00","05:29:00","05:34:00","06:57:00","08:00:00"
"6329","2013-03-22 22:48:55","2013-02-22","05:25:00","06:00:00","07:01:00","12:19:00","01:00:00","02:55:00","03:37:00","04:00:00","05:31:00","05:36:00","06:58:00","08:00:00"
"6330","2013-03-22 22:48:55","2013-02-23","05:23:00","06:00:00","06:59:00","12:19:00","01:00:00","02:56:00","03:39:00","04:00:00","05:33:00","05:38:00","07:00:00","08:00:00"
"6331","2013-03-22 22:48:55","2013-02-24","05:21:00","06:00:00","06:57:00","12:19:00","01:00:00","02:58:00","03:40:00","04:00:00","05:35:00","05:40:00","07:01:00","08:00:00"
"6332","2013-03-22 22:48:55","2013-02-25","05:19:00","06:00:00","06:55:00","12:19:00","01:00:00","02:59:00","03:42:00","04:00:00","05:37:00","05:42:00","07:03:00","08:00:00"
"6333","2013-03-22 22:48:55","2013-02-26","05:17:00","06:00:00","06:53:00","12:18:00","01:00:00","03:00:00","03:43:00","04:00:00","05:38:00","05:43:00","07:05:00","08:00:00"
"6334","2013-03-22 22:48:55","2013-02-27","05:15:00","06:00:00","06:50:00","12:18:00","01:00:00","03:02:00","03:45:00","04:00:00","05:40:00","05:45:00","07:06:00","08:00:00"
"6335","2013-03-22 22:48:55","2013-02-28","05:13:00","06:00:00","06:48:00","12:18:00","01:00:00","03:03:00","03:47:00","04:00:00","05:42:00","05:47:00","07:08:00","08:00:00"
"6336","2013-03-22 22:48:55","0000-00-00","05:11:00","06:00:00","06:46:00","12:18:00","01:00:00","03:04:00","03:48:00","04:00:00","05:44:00","05:49:00","07:09:00","08:00:00"
"6337","2013-03-22 22:48:55","2013-03-01","05:11:00","05:45:00","06:46:00","12:18:00","01:00:00","03:04:00","03:48:00","04:15:00","05:44:00","05:49:00","07:09:00","08:15:00"
"6338","2013-03-22 22:48:55","2013-03-02","05:09:00","05:45:00","06:44:00","12:18:00","01:00:00","03:05:00","03:50:00","04:15:00","05:46:00","05:51:00","07:11:00","08:15:00"
"6339","2013-03-22 22:48:55","2013-03-03","05:07:00","05:45:00","06:42:00","12:18:00","01:00:00","03:07:00","03:51:00","04:15:00","05:47:00","05:52:00","07:13:00","08:15:00"
"6340","2013-03-22 22:48:55","2013-03-04","05:05:00","05:45:00","06:40:00","12:17:00","01:00:00","03:08:00","03:53:00","04:15:00","05:49:00","05:54:00","07:14:00","08:15:00"
"6341","2013-03-22 22:48:55","2013-03-05","05:03:00","05:45:00","06:37:00","12:17:00","01:00:00","03:09:00","03:54:00","04:15:00","05:51:00","05:56:00","07:16:00","08:15:00"
"6342","2013-03-22 22:48:55","2013-03-06","05:01:00","05:45:00","06:35:00","12:17:00","01:00:00","03:10:00","03:56:00","04:15:00","05:53:00","05:58:00","07:17:00","08:15:00"
"6343","2013-03-22 22:48:55","2013-03-07","04:58:00","05:45:00","06:33:00","12:17:00","01:00:00","03:11:00","03:57:00","04:15:00","05:54:00","05:59:00","07:19:00","08:15:00"
"6344","2013-03-22 22:48:55","2013-03-08","04:56:00","05:30:00","06:31:00","12:16:00","01:00:00","03:13:00","03:59:00","04:15:00","05:56:00","06:01:00","07:20:00","08:15:00"
"6345","2013-03-22 22:48:55","2013-03-09","04:54:00","05:30:00","06:29:00","12:16:00","01:00:00","03:14:00","04:00:00","04:15:00","05:58:00","06:03:00","07:22:00","08:15:00"
"6346","2013-03-22 22:48:55","2013-03-10","04:52:00","05:30:00","06:26:00","12:16:00","01:00:00","03:15:00","04:02:00","04:15:00","05:59:00","06:04:00","07:23:00","08:15:00"
"6347","2013-03-22 22:48:55","2013-03-11","04:50:00","05:30:00","06:24:00","12:16:00","01:00:00","03:16:00","04:03:00","04:15:00","06:01:00","06:06:00","07:25:00","08:15:00"
"6348","2013-03-22 22:48:55","2013-03-12","04:48:00","05:30:00","06:22:00","12:15:00","01:00:00","03:17:00","04:05:00","04:15:00","06:03:00","06:08:00","07:26:00","08:15:00"
"6349","2013-03-22 22:48:55","2013-03-13","04:46:00","05:30:00","06:20:00","12:15:00","01:00:00","03:18:00","04:06:00","04:15:00","06:05:00","06:10:00","07:28:00","08:15:00"
"6350","2013-03-22 22:48:55","2013-03-14","04:43:00","05:30:00","06:17:00","12:15:00","01:00:00","03:19:00","04:07:00","04:15:00","06:06:00","06:11:00","07:29:00","08:15:00"
"6351","2013-03-22 22:48:55","2013-03-15","04:41:00","05:15:00","06:15:00","12:15:00","01:00:00","03:21:00","04:09:00","04:45:00","06:08:00","06:13:00","07:31:00","08:15:00"
"6352","2013-03-22 22:48:55","2013-03-16","04:39:00","05:15:00","06:13:00","12:14:00","01:00:00","03:22:00","04:10:00","04:45:00","06:10:00","06:15:00","07:32:00","08:15:00"
"6353","2013-03-22 22:48:55","2013-03-17","04:37:00","05:15:00","06:11:00","12:14:00","01:00:00","03:23:00","04:12:00","04:45:00","06:11:00","06:16:00","07:34:00","08:15:00"
"6354","2013-03-22 22:48:55","2013-03-18","04:35:00","05:15:00","06:08:00","12:14:00","01:00:00","03:24:00","04:13:00","04:45:00","06:13:00","06:18:00","07:35:00","08:15:00"
"6355","2013-03-22 22:48:55","2013-03-19","04:33:00","05:15:00","06:06:00","12:13:00","01:00:00","03:25:00","04:14:00","04:45:00","06:15:00","06:20:00","07:37:00","08:15:00"
"6356","2013-03-22 22:48:55","2013-03-20","04:30:00","05:15:00","06:04:00","12:13:00","01:00:00","03:26:00","04:16:00","04:45:00","06:17:00","06:22:00","07:39:00","08:15:00"
"6357","2013-03-22 22:48:56","2013-03-21","04:28:00","05:15:00","06:01:00","12:13:00","01:00:00","03:27:00","04:17:00","04:45:00","06:18:00","06:23:00","07:40:00","08:15:00"
"6358","2013-03-22 22:48:56","2013-03-22","04:26:00","05:00:00","05:59:00","12:12:00","01:00:00","03:28:00","04:18:00","04:45:00","06:20:00","06:25:00","07:42:00","08:15:00"
"6359","2013-03-22 22:48:56","2013-03-23","04:23:00","05:00:00","05:57:00","12:12:00","01:00:00","03:29:00","04:20:00","04:45:00","06:22:00","06:27:00","07:43:00","08:15:00"
"6360","2013-03-22 22:48:56","2013-03-24","04:21:00","05:00:00","05:55:00","12:12:00","01:00:00","03:30:00","04:21:00","04:45:00","06:23:00","06:28:00","07:44:00","08:15:00"
"6361","2013-03-22 22:48:56","2013-03-25","04:18:00","05:00:00","05:52:00","12:12:00","01:00:00","03:31:00","04:22:00","04:45:00","06:25:00","06:30:00","07:46:00","08:15:00"
"6362","2013-03-22 22:48:56","2013-03-26","04:16:00","05:00:00","05:50:00","12:11:00","01:00:00","03:32:00","04:24:00","04:45:00","06:27:00","06:32:00","07:47:00","08:15:00"
"6363","2013-03-22 22:48:56","2013-03-27","04:13:00","05:00:00","05:48:00","12:11:00","01:00:00","03:33:00","04:25:00","04:45:00","06:28:00","06:33:00","07:48:00","08:15:00"
"6364","2013-03-22 22:48:56","2013-03-28","04:11:00","05:00:00","05:46:00","12:11:00","01:00:00","03:34:00","04:26:00","04:45:00","06:30:00","06:35:00","07:50:00","08:15:00"
"6365","2013-03-22 22:48:56","2013-03-29","04:08:00","05:00:00","05:43:00","12:10:00","01:00:00","03:35:00","04:27:00","04:45:00","06:32:00","06:37:00","07:51:00","08:15:00"
"6366","2013-03-22 22:48:56","2013-03-30","04:06:00","05:00:00","05:41:00","12:10:00","01:00:00","03:36:00","04:29:00","04:45:00","06:33:00","06:38:00","07:52:00","08:15:00"
"6367","2013-03-22 22:48:56","2013-03-31","05:03:00","05:45:00","06:39:00","01:10:00","01:30:00","04:36:00","05:30:00","06:00:00","07:35:00","07:40:00","08:54:00","09:30:00"
"6368","2013-03-22 22:48:56","2013-04-01","04:58:00","05:30:00","06:34:00","01:09:00","01:30:00","04:38:00","05:32:00","06:00:00","07:38:00","07:43:00","08:56:00","09:30:00"
"6369","2013-03-22 22:48:56","2013-04-02","04:55:00","05:30:00","06:32:00","01:09:00","01:30:00","04:39:00","05:34:00","06:00:00","07:40:00","07:45:00","08:58:00","09:30:00"
"6370","2013-03-22 22:48:56","2013-04-03","04:53:00","05:30:00","06:30:00","01:09:00","01:30:00","04:40:00","05:35:00","06:00:00","07:42:00","07:47:00","08:59:00","09:30:00"
"6371","2013-03-22 22:48:56","2013-04-04","04:50:00","05:30:00","06:27:00","01:08:00","01:30:00","04:41:00","05:36:00","06:00:00","07:43:00","07:48:00","09:00:00","09:30:00"
"6372","2013-03-22 22:48:56","2013-04-05","04:48:00","05:30:00","06:25:00","01:08:00","01:30:00","04:42:00","05:37:00","06:00:00","07:45:00","07:50:00","09:02:00","09:30:00"
"6373","2013-03-22 22:48:56","2013-04-06","04:45:00","05:30:00","06:23:00","01:08:00","01:30:00","04:43:00","05:38:00","06:00:00","07:47:00","07:52:00","09:03:00","09:30:00"
"6374","2013-03-22 22:48:56","2013-04-07","04:43:00","05:30:00","06:21:00","01:07:00","01:30:00","04:43:00","05:40:00","06:00:00","07:49:00","07:54:00","09:04:00","09:30:00"
"6375","2013-03-22 22:48:56","2013-04-08","04:40:00","05:15:00","06:18:00","01:07:00","01:30:00","04:44:00","05:41:00","06:15:00","07:50:00","07:55:00","09:06:00","09:30:00"
"6376","2013-03-22 22:48:56","2013-04-09","04:38:00","05:15:00","06:16:00","01:07:00","01:30:00","04:45:00","05:42:00","06:15:00","07:52:00","07:57:00","09:07:00","09:30:00"
"6377","2013-03-22 22:48:56","2013-04-10","04:35:00","05:15:00","06:14:00","01:07:00","01:30:00","04:46:00","05:43:00","06:15:00","07:54:00","07:59:00","09:09:00","09:30:00"
"6378","2013-03-22 22:48:56","2013-04-11","04:33:00","05:15:00","06:12:00","01:06:00","01:30:00","04:47:00","05:44:00","06:15:00","07:55:00","08:00:00","09:10:00","09:30:00"
"6379","2013-03-22 22:48:56","2013-04-12","04:30:00","05:15:00","06:10:00","01:06:00","01:30:00","04:47:00","05:45:00","06:15:00","07:57:00","08:02:00","09:11:00","09:30:00"
"6380","2013-03-22 22:48:56","2013-04-13","04:28:00","05:15:00","06:07:00","01:06:00","01:30:00","04:48:00","05:47:00","06:15:00","07:59:00","08:04:00","09:13:00","09:30:00"
"6381","2013-03-22 22:48:56","2013-04-14","04:26:00","05:15:00","06:05:00","01:06:00","01:30:00","04:49:00","05:48:00","06:15:00","08:00:00","08:05:00","09:14:00","09:30:00"
"6382","2013-03-22 22:48:56","2013-04-15","04:23:00","05:00:00","06:03:00","01:05:00","01:30:00","04:50:00","05:49:00","06:15:00","08:02:00","08:07:00","09:15:00","09:45:00"
"6383","2013-03-22 22:48:56","2013-04-16","04:21:00","05:00:00","06:01:00","01:05:00","01:30:00","04:51:00","05:50:00","06:15:00","08:04:00","08:09:00","09:17:00","09:45:00"
"6384","2013-03-22 22:48:57","2013-04-17","04:18:00","05:00:00","05:59:00","01:05:00","01:30:00","04:51:00","05:51:00","06:15:00","08:05:00","08:10:00","09:18:00","09:45:00"
"6385","2013-03-22 22:48:57","2013-04-18","04:16:00","05:00:00","05:57:00","01:05:00","01:30:00","04:52:00","05:52:00","06:15:00","08:07:00","08:12:00","09:19:00","09:45:00"
"6386","2013-03-22 22:48:57","2013-04-19","04:14:00","05:00:00","05:55:00","01:05:00","01:30:00","04:53:00","05:53:00","06:15:00","08:09:00","08:14:00","09:21:00","09:45:00"
"6387","2013-03-22 22:48:57","2013-04-20","04:11:00","05:00:00","05:53:00","01:04:00","01:30:00","04:54:00","05:54:00","06:15:00","08:10:00","08:15:00","09:22:00","09:45:00"
"6388","2013-03-22 22:48:57","2013-04-21","04:09:00","05:00:00","05:51:00","01:04:00","01:30:00","04:54:00","05:55:00","06:15:00","08:12:00","08:17:00","09:23:00","09:45:00"
"6389","2013-03-22 22:48:57","2013-04-22","04:07:00","05:00:00","05:49:00","01:04:00","01:30:00","04:55:00","05:56:00","06:15:00","08:14:00","08:19:00","09:25:00","09:45:00"
"6390","2013-03-22 22:48:57","2013-04-23","04:04:00","04:45:00","05:47:00","01:04:00","01:30:00","04:56:00","05:57:00","06:30:00","08:15:00","08:20:00","09:26:00","10:00:00"
"6391","2013-03-22 22:48:57","2013-04-24","04:02:00","04:45:00","05:45:00","01:04:00","01:30:00","04:56:00","05:59:00","06:30:00","08:17:00","08:22:00","09:27:00","10:00:00"
"6392","2013-03-22 22:48:57","2013-04-25","04:00:00","04:45:00","05:43:00","01:03:00","01:30:00","04:57:00","06:00:00","06:30:00","08:18:00","08:23:00","09:29:00","10:00:00"
"6393","2013-03-22 22:48:57","2013-04-26","03:58:00","04:45:00","05:41:00","01:03:00","01:30:00","04:58:00","06:01:00","06:30:00","08:20:00","08:25:00","09:30:00","10:00:00"
"6394","2013-03-22 22:48:57","2013-04-27","03:55:00","04:45:00","05:39:00","01:03:00","01:30:00","04:59:00","06:02:00","06:30:00","08:22:00","08:27:00","09:31:00","10:00:00"
"6395","2013-03-22 22:48:57","2013-04-28","03:53:00","04:45:00","05:37:00","01:03:00","01:30:00","04:59:00","06:03:00","06:30:00","08:23:00","08:28:00","09:32:00","10:00:00"
"6396","2013-03-22 22:48:57","2013-04-29","03:51:00","04:45:00","05:35:00","01:03:00","01:30:00","05:00:00","06:04:00","06:30:00","08:25:00","08:30:00","09:34:00","10:00:00"
"6397","2013-03-22 22:48:57","2013-04-30","03:49:00","04:45:00","05:33:00","01:03:00","01:30:00","05:01:00","06:05:00","06:30:00","08:27:00","08:32:00","09:35:00","10:00:00"
"6398","2013-03-22 22:48:57","2013-05-01","03:47:00","04:30:00","05:31:00","01:03:00","01:30:00","05:01:00","06:06:00","06:30:00","08:28:00","08:33:00","09:36:00","10:15:00"
"6399","2013-03-22 22:48:57","2013-05-02","03:45:00","04:30:00","05:29:00","01:03:00","01:30:00","05:02:00","06:07:00","06:30:00","08:30:00","08:35:00","09:38:00","10:15:00"
"6400","2013-03-22 22:48:57","2013-05-03","03:42:00","04:30:00","05:27:00","01:02:00","01:30:00","05:03:00","06:08:00","06:30:00","08:32:00","08:37:00","09:39:00","10:15:00"
"6401","2013-03-22 22:48:57","2013-05-04","03:40:00","04:30:00","05:26:00","01:02:00","01:30:00","05:03:00","06:09:00","06:30:00","08:33:00","08:38:00","09:40:00","10:15:00"
"6402","2013-03-22 22:48:57","2013-05-05","03:38:00","04:30:00","05:24:00","01:02:00","01:30:00","05:04:00","06:10:00","06:30:00","08:35:00","08:40:00","09:42:00","10:15:00"
"6403","2013-03-22 22:48:57","2013-05-06","03:36:00","04:30:00","05:22:00","01:02:00","01:30:00","05:04:00","06:11:00","06:30:00","08:37:00","08:42:00","09:43:00","10:15:00"
"6404","2013-03-22 22:48:57","2013-05-07","03:34:00","04:30:00","05:20:00","01:02:00","01:30:00","05:05:00","06:12:00","06:30:00","08:38:00","08:43:00","09:45:00","10:15:00"
"6405","2013-03-22 22:48:57","2013-05-08","03:32:00","04:15:00","05:19:00","01:02:00","01:30:00","05:06:00","06:13:00","06:40:00","08:40:00","08:45:00","09:48:00","10:30:00"
"6406","2013-03-22 22:48:57","2013-05-09","03:30:00","04:15:00","05:17:00","01:02:00","01:30:00","05:06:00","06:13:00","06:40:00","08:41:00","08:46:00","09:50:00","10:30:00"
"6407","2013-03-22 22:48:57","2013-05-10","03:28:00","04:15:00","05:15:00","01:02:00","01:30:00","05:07:00","06:14:00","06:40:00","08:43:00","08:48:00","09:52:00","10:30:00"
"6408","2013-03-22 22:48:57","2013-05-11","03:26:00","04:15:00","05:14:00","01:02:00","01:30:00","05:08:00","06:15:00","06:40:00","08:44:00","08:49:00","09:55:00","10:30:00"
"6409","2013-03-22 22:48:58","2013-05-12","03:25:00","04:15:00","05:12:00","01:02:00","01:30:00","05:08:00","06:16:00","06:40:00","08:46:00","08:51:00","09:57:00","10:30:00"
"6410","2013-03-22 22:48:58","2013-05-13","03:23:00","04:15:00","05:11:00","01:02:00","01:30:00","05:09:00","06:17:00","06:40:00","08:47:00","08:52:00","09:59:00","10:30:00"
"6411","2013-03-22 22:48:58","2013-05-14","03:21:00","04:15:00","05:09:00","01:02:00","01:30:00","05:09:00","06:18:00","06:40:00","08:49:00","08:54:00","10:02:00","10:30:00"
"6412","2013-03-22 22:48:58","2013-05-15","03:19:00","04:15:00","05:08:00","01:02:00","01:30:00","05:10:00","06:19:00","06:40:00","08:50:00","08:55:00","10:04:00","10:30:00"
"6413","2013-03-22 22:48:58","2013-05-16","03:17:00","04:00:00","05:06:00","01:02:00","01:30:00","05:11:00","06:20:00","06:40:00","08:52:00","08:57:00","10:06:00","10:40:00"
"6414","2013-03-22 22:48:58","2013-05-17","03:16:00","04:00:00","05:05:00","01:02:00","01:30:00","05:11:00","06:21:00","06:40:00","08:53:00","08:58:00","10:09:00","10:40:00"
"6415","2013-03-22 22:48:58","2013-05-18","03:14:00","04:00:00","05:03:00","01:02:00","01:30:00","05:12:00","06:21:00","06:40:00","08:55:00","09:00:00","10:11:00","10:40:00"
"6416","2013-03-22 22:48:58","2013-05-19","03:12:00","04:00:00","05:02:00","01:02:00","01:30:00","05:12:00","06:22:00","06:40:00","08:56:00","09:01:00","10:13:00","10:40:00"
"6417","2013-03-22 22:48:58","2013-05-20","03:11:00","04:00:00","05:01:00","01:02:00","01:30:00","05:13:00","06:23:00","06:40:00","08:58:00","09:03:00","10:15:00","10:40:00"
"6418","2013-03-22 22:48:58","2013-05-21","03:09:00","04:00:00","05:00:00","01:02:00","01:30:00","05:13:00","06:24:00","06:40:00","08:59:00","09:04:00","10:17:00","10:40:00"
"6419","2013-03-22 22:48:58","2013-05-22","03:08:00","04:00:00","04:58:00","01:02:00","01:30:00","05:14:00","06:25:00","06:40:00","09:00:00","09:05:00","10:20:00","10:40:00"
"6420","2013-03-22 22:48:58","2013-05-23","03:06:00","04:00:00","04:57:00","01:03:00","01:30:00","05:14:00","06:25:00","06:40:00","09:02:00","09:07:00","10:22:00","10:40:00"
